origin_year,origin_month,target_quarter,target_year,rgdp_growth,rgdp_growth_ann
2022,10,3,2016,1.97122513623789,
2022,10,4,2016,3.01962579271797,1.83791887620945
2022,10,1,2017,2.79307665227753,
2022,10,2,2017,3.1744628125159,
2022,10,3,2017,3.10205246514663,
2022,10,4,2017,3.32853131165769,2.75986822197791
2022,10,1,2018,0.033974831163297,
2022,10,2,2018,2.14268322419835,
2022,10,3,2018,0.0312432308232413,
2022,10,4,2018,2.60016451404623,1.7740307783283
2022,10,1,2019,2.5856868875249,
2022,10,2,2019,1.24042682671388,
2022,10,3,2019,0.850971825551272,
2022,10,4,2019,0.131148354970612,1.61342248341558
2022,10,1,2020,-12.9124233922883,
2022,10,2,2020,-38.7895156867644,
2022,10,3,2020,61.0303929150246,
2022,10,4,2020,-1.37079476069942,-6.24898966167741
2022,10,1,2021,-0.40061147088728,
2022,10,2,2021,8.1888388527533,
2022,10,3,2021,8.97280258911937,
2022,10,4,2021,1.95853728595456,5.21692732971253
2022,10,1,2022,2.69012035388232,
2022,10,2,2022,3.12169974590713,
2022,10,3,2022,,
2022,10,4,2022,,
2022,11,2,1991,0.472542367737017,
2022,11,3,1991,0.248231853796344,
2022,11,4,1991,3.88979781079915,
2022,11,1,1992,4.90857609692299,
2022,11,2,1992,-2.32958000732851,
2022,11,3,1992,-0.669839968852493,
2022,11,4,1992,-1.12894134416554,
2022,11,1,1993,-3.00576412195293,
2022,11,2,1993,0.674577157633105,
2022,11,3,1993,1.7499747799856,
2022,11,4,1993,1.22017253115438,-0.785455317561989
2022,11,1,1994,3.43288683480183,
2022,11,2,1994,2.88271984513331,
2022,11,3,1994,3.25830290835503,
2022,11,4,1994,3.23611547553799,2.49655847490176
2022,11,1,1995,2.74021940497011,
2022,11,2,1995,2.37069955715037,
2022,11,3,1995,0.989083708866878,
2022,11,4,1995,1.30551715349525,15.098498921309
2022,11,1,1996,0.815680263536334,
2022,11,2,1996,2.79900857319375,
2022,11,3,1996,2.08040372183307,
2022,11,4,1996,1.90532045091532,5.29212071262448
2022,11,1,1997,1.02537401926872,
2022,11,2,1997,4.96256883517017,
2022,11,3,1997,3.29941035960013,
2022,11,4,1997,4.56540586444305,2.67144929226293
2022,11,1,1998,2.60165475276368,
2022,11,2,1998,1.76756380220184,
2022,11,3,1998,2.44036871598985,
2022,11,4,1998,0.494220258990397,2.88367408112535
2022,11,1,1999,4.51147556037199,
2022,11,2,1999,1.82142659803883,
2022,11,3,1999,4.61695842594656,
2022,11,4,1999,4.68809425383689,2.83953683898897
2022,11,1,2000,5.0644836213076,
2022,11,2,2000,3.71424753753804,
2022,11,3,2000,2.25596621670476,
2022,11,4,2000,2.76123397969428,3.97866083885454
2022,11,1,2001,4.04859797812582,
2022,11,2,2001,0.3492214350028,
2022,11,3,2001,0.332665107170005,
2022,11,4,2001,0.417951973541153,2.16265697908522
2022,11,1,2002,0.560661876643698,
2022,11,2,2002,2.08429743233958,
2022,11,3,2002,1.45697675826209,
2022,11,4,2002,0.967548895576842,0.914043863018477
2022,11,1,2003,-1.26925088805662,
2022,11,2,2003,0.355243484709189,
2022,11,3,2003,2.08740686608271,
2022,11,4,2003,2.98381931172476,0.682280208614827
2022,11,1,2004,2.03957791205982,
2022,11,2,2004,2.47573503682896,
2022,11,3,2004,0.907035558499225,
2022,11,4,2004,1.5950177187934,2.02660346025054
2022,11,1,2005,0.835519054868672,
2022,11,2,2005,2.48231887726837,
2022,11,3,2005,2.95775731365149,
2022,11,4,2005,2.58820576054035,1.77154651505409
2022,11,1,2006,3.53528282594835,
2022,11,2,2006,4.48972720262408,
2022,11,3,2006,2.40432294629089,
2022,11,4,2006,4.77528786504575,3.33420929400392
2022,11,1,2007,2.41526492121869,
2022,11,2,2007,2.92280219736767,
2022,11,3,2007,1.82638022610753,
2022,11,4,2007,2.04623982679117,2.97575827921466
2022,11,1,2008,2.08336312724002,
2022,11,2,2008,-1.33945569530488,
2022,11,3,2008,-2.09766618433315,
2022,11,4,2008,-7.09445366283098,0.327897267906607
2022,11,1,2009,-11.8171290336828,
2022,11,2,2009,-0.0839858327104315,
2022,11,3,2009,1.62510697271259,
2022,11,4,2009,1.69571938054125,-4.48338918868302
2022,11,1,2010,1.77410633201887,
2022,11,2,2010,3.93761876243648,
2022,11,3,2010,1.69438899608372,
2022,11,4,2010,2.37004540237769,2.05457460340148
2022,11,1,2011,3.68914014607171,
2022,11,2,2011,-0.0828692875371129,
2022,11,3,2011,0.606821477489494,
2022,11,4,2011,-1.68713800407642,1.76291347641333
2022,11,1,2012,-0.855135168311771,
2022,11,2,2012,-1.05235865070495,
2022,11,3,2012,-0.389927360916953,
2022,11,4,2012,-1.76367614140061,-0.818043286732106
2022,11,1,2013,-1.33735613857515,
2022,11,2,2013,2.08930663466123,
2022,11,3,2013,1.21821647879108,
2022,11,4,2013,1.15249014544545,-0.173941037973135
2022,11,1,2014,1.67237983539386,
2022,11,2,2014,0.774766828420503,
2022,11,3,2014,1.99681553540021,
2022,11,4,2014,1.41673244214184,1.39956338380209
2022,11,1,2015,2.57551536043765,
2022,11,2,2015,1.86893611411711,
2022,11,3,2015,1.68561885917875,
2022,11,4,2015,1.85555054379831,1.88384690512744
2022,11,1,2016,2.23107372355857,
2022,11,2,2016,0.953098162688404,
2022,11,3,2016,1.91796612533957,
2022,11,4,2016,3.05009846654294,1.84123478006411
2022,11,1,2017,2.76302096760777,
2022,11,2,2017,3.18551237542979,
2022,11,3,2017,3.16369796579516,
2022,11,4,2017,3.2702818507141,2.75962609100797
2022,11,1,2018,-0.0116525470660322,
2022,11,2,2018,2.15015687566664,
2022,11,3,2018,0.0470487497542527,
2022,11,4,2018,2.62586931550237,1.7649414199125
2022,11,1,2019,2.50746900766279,
2022,11,2,2019,1.26741554466234,
2022,11,3,2019,0.849594274764476,
2022,11,4,2019,0.0683873363470644,1.60219263806451
2022,11,1,2020,-12.8413518878298,
2022,11,2,2020,-38.5226549826086,
2022,11,3,2020,59.5235480772639,
2022,11,4,2020,-1.08560745546975,-6.25962512283063
2022,11,1,2021,-0.269823890498166,
2022,11,2,2021,8.18634568601615,
2022,11,3,2021,9.32965508724819,
2022,11,4,2021,2.08166702422086,5.26850504757832
2022,11,1,2022,2.42880638173333,
2022,11,2,2022,3.32641163424452,
2022,11,3,2022,0.75172660708458,
2022,11,4,2022,,
2022,12,2,1991,0.472542367737017,
2022,12,3,1991,0.248231853796344,
2022,12,4,1991,3.88979781079915,
2022,12,1,1992,4.90857609692299,
2022,12,2,1992,-2.32958000732851,
2022,12,3,1992,-0.669839968852493,
2022,12,4,1992,-1.12894134416554,
2022,12,1,1993,-3.00576412195293,
2022,12,2,1993,0.674577157633105,
2022,12,3,1993,1.7499747799856,
2022,12,4,1993,1.22017253115438,-0.785455317561989
2022,12,1,1994,3.43288683480183,
2022,12,2,1994,2.88271984513331,
2022,12,3,1994,3.25830290835503,
2022,12,4,1994,3.23611547553799,2.49655847490176
2022,12,1,1995,2.74021940497011,
2022,12,2,1995,2.37635296567209,
2022,12,3,1995,0.985512282531964,
2022,12,4,1995,1.30753712158207,15.098208684174
2022,12,1,1996,0.818265528651496,
2022,12,2,1996,2.79602630669411,
2022,12,3,1996,2.08045846231775,
2022,12,4,1996,1.90577075716969,5.29222216325211
2022,12,1,1997,1.02466108886501,
2022,12,2,1997,4.96436698866256,
2022,12,3,1997,3.29827697483449,
2022,12,4,1997,4.56588134106619,2.67139430348407
2022,12,1,1998,2.60190709438526,
2022,12,2,1998,1.76769919789013,
2022,12,3,1998,2.43684665102981,
2022,12,4,1998,0.495951036705211,2.88348620448562
2022,12,1,1999,4.5135881768686,
2022,12,2,1999,1.81939913274161,
2022,12,3,1999,4.61470012989318,
2022,12,4,1999,4.69272176152416,2.83957938271997
2022,12,1,2000,5.06298087906874,
2022,12,2,2000,3.72133189425763,
2022,12,3,2000,2.25001877626618,
2022,12,4,2000,2.76083956731392,3.97929101822441
2022,12,1,2001,4.05033258149379,
2022,12,2,2001,0.350847079388372,
2022,12,3,2001,0.330496027957072,
2022,12,4,2001,0.416647473212461,2.16265400906532
2022,12,1,2002,0.559358931230758,
2022,12,2,2002,2.09062838235492,
2022,12,3,2002,1.45114357146845,
2022,12,4,2002,0.968966574827856,0.913837769194803
2022,12,1,2003,-1.26829379610169,
2022,12,2,2003,0.359369751579086,
2022,12,3,2003,2.08260169853653,
2022,12,4,2003,2.98353557741036,0.682620575372561
2022,12,1,2004,2.04023197731649,
2022,12,2,2004,2.47547368677452,
2022,12,3,2004,0.903107874823417,
2022,12,4,2004,1.59785853219965,2.02600991364215
2022,12,1,2005,0.834188183419582,
2022,12,2,2005,2.48457451139454,
2022,12,3,2005,2.96341672934761,
2022,12,4,2005,2.58096588347738,1.77190576448074
2022,12,1,2006,3.53841674037656,
2022,12,2,2006,4.49053538172661,
2022,12,3,2006,2.39896776498401,
2022,12,4,2006,4.77776652405801,3.3340985682089
2022,12,1,2007,2.42193339193606,
2022,12,2,2007,2.91976277730699,
2022,12,3,2007,1.81769913794672,
2022,12,4,2007,2.05193292139008,2.97595747235349
2022,12,1,2008,2.08411632531178,
2022,12,2,2008,-1.34324838006915,
2022,12,3,2008,-2.09728191449221,
2022,12,4,2008,-7.08734488435129,0.3276815271265
2022,12,1,2009,-11.8119199032511,
2022,12,2,2009,-0.0991340652066519,
2022,12,3,2009,1.61974329654504,
2022,12,4,2009,1.70330410428432,-4.48368760735121
2022,12,1,2010,1.77943887000418,
2022,12,2,2010,3.93593654183526,
2022,12,3,2010,1.68226433160616,
2022,12,4,2010,2.3843243592196,2.05475707689691
2022,12,1,2011,3.68827067930868,
2022,12,2,2011,-0.0898972853248803,
2022,12,3,2011,0.612618004809473,
2022,12,4,2011,-1.68321391483921,1.76338790686095
2022,12,1,2012,-0.857084985063139,
2022,12,2,2012,-1.0513677297431,
2022,12,3,2012,-0.395713044568224,
2022,12,4,2012,-1.76774287282484,-0.818297705196514
2022,12,1,2013,-1.32302998764305,
2022,12,2,2013,2.07490139341961,
2022,12,3,2013,1.22108112683879,
2022,12,4,2013,1.15650071375419,-0.173800951809677
2022,12,1,2014,1.66692452264534,
2022,12,2,2014,0.782343971778587,
2022,12,3,2014,1.9903514588252,
2022,12,4,2014,1.43104039024551,1.39994874680236
2022,12,1,2015,2.57527613581379,
2022,12,2,2015,1.85553492189365,
2022,12,3,2015,1.67773949036569,
2022,12,4,2015,1.86126181817279,1.88299916379313
2022,12,1,2016,2.24191418191377,
2022,12,2,2016,0.938645406115568,
2022,12,3,2016,1.92116953972612,
2022,12,4,2016,3.06309228637636,1.84166087704687
2022,12,1,2017,2.75991954538184,
2022,12,2,2017,3.19253981753402,
2022,12,3,2017,3.14048369500972,
2022,12,4,2017,3.27601850434391,2.75952571861229
2022,12,1,2018,-0.0140492152056804,
2022,12,2,2018,2.17492194507924,
2022,12,3,2018,0.0348271442720538,
2022,12,4,2018,2.61155688010295,1.76515789405238
2022,12,1,2019,2.53638478299938,
2022,12,2,2019,1.26068597273792,
2022,12,3,2019,0.832388894822644,
2022,12,4,2019,0.0630728309499729,1.60291264365955
2022,12,1,2020,-12.791327227195,
2022,12,2,2020,-38.5173344467865,
2022,12,3,2020,59.33437309033,
2022,12,4,2020,-1.04524481080855,-6.25981004443806
2022,12,1,2021,-0.248160043348789,
2022,12,2,2021,8.1847039133576,
2022,12,3,2021,9.31106111879061,
2022,12,4,2021,2.15806754841328,5.27003343722428
2022,12,1,2022,2.46781933304616,
2022,12,2,2022,3.21856981465161,
2022,12,3,2022,1.27975606964659,
2022,12,4,2022,,
2023,1,2,1991,0.472542367737017,
2023,1,3,1991,0.248231853796344,
2023,1,4,1991,3.88979781079915,
2023,1,1,1992,4.90857609692299,
2023,1,2,1992,-2.32958000732851,
2023,1,3,1992,-0.669839968852493,
2023,1,4,1992,-1.12894134416554,
2023,1,1,1993,-3.00576412195293,
2023,1,2,1993,0.674577157633105,
2023,1,3,1993,1.7499747799856,
2023,1,4,1993,1.22017253115438,-0.785455317561989
2023,1,1,1994,3.43288683480183,
2023,1,2,1994,2.88271984513331,
2023,1,3,1994,3.25830290835503,
2023,1,4,1994,3.23611547553799,2.49655847490176
2023,1,1,1995,2.74021940497011,
2023,1,2,1995,2.37635296567209,
2023,1,3,1995,0.985512282531964,
2023,1,4,1995,1.30753712158207,15.098208684174
2023,1,1,1996,0.818265528651496,
2023,1,2,1996,2.79602630669411,
2023,1,3,1996,2.08045846231775,
2023,1,4,1996,1.90577075716969,5.29222216325211
2023,1,1,1997,1.02466108886501,
2023,1,2,1997,4.96436698866256,
2023,1,3,1997,3.29827697483449,
2023,1,4,1997,4.56588134106619,2.67139430348407
2023,1,1,1998,2.60190709438526,
2023,1,2,1998,1.76769919789013,
2023,1,3,1998,2.43684665102981,
2023,1,4,1998,0.495951036705211,2.88348620448562
2023,1,1,1999,4.5135881768686,
2023,1,2,1999,1.81939913274161,
2023,1,3,1999,4.61470012989318,
2023,1,4,1999,4.69272176152416,2.83957938271997
2023,1,1,2000,5.06298087906874,
2023,1,2,2000,3.72133189425763,
2023,1,3,2000,2.25001877626618,
2023,1,4,2000,2.76083956731392,3.97929101822441
2023,1,1,2001,4.05033258149379,
2023,1,2,2001,0.350847079388372,
2023,1,3,2001,0.330496027957072,
2023,1,4,2001,0.416647473212461,2.16265400906532
2023,1,1,2002,0.559358931230758,
2023,1,2,2002,2.09062838235492,
2023,1,3,2002,1.45114357146845,
2023,1,4,2002,0.968966574827856,0.913837769194803
2023,1,1,2003,-1.26829379610169,
2023,1,2,2003,0.359369751579086,
2023,1,3,2003,2.08260169853653,
2023,1,4,2003,2.98353557741036,0.682620575372561
2023,1,1,2004,2.04023197731649,
2023,1,2,2004,2.47547368677452,
2023,1,3,2004,0.903107874823417,
2023,1,4,2004,1.59785853219965,2.02600991364215
2023,1,1,2005,0.834188183419582,
2023,1,2,2005,2.48457451139454,
2023,1,3,2005,2.96341672934761,
2023,1,4,2005,2.58096588347738,1.77190576448074
2023,1,1,2006,3.53841674037656,
2023,1,2,2006,4.49053538172661,
2023,1,3,2006,2.39896776498401,
2023,1,4,2006,4.77776652405801,3.3340985682089
2023,1,1,2007,2.42193339193606,
2023,1,2,2007,2.91976277730699,
2023,1,3,2007,1.81769913794672,
2023,1,4,2007,2.05193292139008,2.97595747235349
2023,1,1,2008,2.08411632531178,
2023,1,2,2008,-1.34324838006915,
2023,1,3,2008,-2.09728191449221,
2023,1,4,2008,-7.08734488435129,0.3276815271265
2023,1,1,2009,-11.8119199032511,
2023,1,2,2009,-0.0991340652066519,
2023,1,3,2009,1.61974329654504,
2023,1,4,2009,1.70330410428432,-4.48368760735121
2023,1,1,2010,1.77943887000418,
2023,1,2,2010,3.93593654183526,
2023,1,3,2010,1.68226433160616,
2023,1,4,2010,2.3843243592196,2.05475707689691
2023,1,1,2011,3.68827067930868,
2023,1,2,2011,-0.0898972853248803,
2023,1,3,2011,0.612618004809473,
2023,1,4,2011,-1.68321391483921,1.76338790686095
2023,1,1,2012,-0.857084985063139,
2023,1,2,2012,-1.0513677297431,
2023,1,3,2012,-0.395713044568224,
2023,1,4,2012,-1.76774287282484,-0.818297705196514
2023,1,1,2013,-1.32302998764305,
2023,1,2,2013,2.07490139341961,
2023,1,3,2013,1.22108112683879,
2023,1,4,2013,1.15650071375419,-0.173800951809677
2023,1,1,2014,1.66692452264534,
2023,1,2,2014,0.782343971778587,
2023,1,3,2014,1.9903514588252,
2023,1,4,2014,1.43104039024551,1.39994874680236
2023,1,1,2015,2.57527613581379,
2023,1,2,2015,1.85553492189365,
2023,1,3,2015,1.67773949036569,
2023,1,4,2015,1.86126181817279,1.88299916379313
2023,1,1,2016,2.24191418191377,
2023,1,2,2016,0.938645406115568,
2023,1,3,2016,1.92116953972612,
2023,1,4,2016,3.06309228637636,1.84166087704687
2023,1,1,2017,2.75991954538184,
2023,1,2,2017,3.19253981753402,
2023,1,3,2017,3.14048369500972,
2023,1,4,2017,3.27601850434391,2.75952571861229
2023,1,1,2018,-0.0140492152056804,
2023,1,2,2018,2.17492194507924,
2023,1,3,2018,0.0348271442720538,
2023,1,4,2018,2.61155688010295,1.76515789405238
2023,1,1,2019,2.53638478299938,
2023,1,2,2019,1.26068597273792,
2023,1,3,2019,0.832388894822644,
2023,1,4,2019,0.0630728309499729,1.60291264365955
2023,1,1,2020,-12.791327227195,
2023,1,2,2020,-38.5173344467865,
2023,1,3,2020,59.33437309033,
2023,1,4,2020,-1.04524481080855,-6.25981004443806
2023,1,1,2021,-0.248160043348789,
2023,1,2,2021,8.1847039133576,
2023,1,3,2021,9.31106111879061,
2023,1,4,2021,2.15806754841328,5.27003343722428
2023,1,1,2022,2.46781933304616,
2023,1,2,2022,3.21856981465161,
2023,1,3,2022,1.27975606964659,
2023,1,4,2022,,
2023,1,1,2023,,
2023,1,2,2023,,
2023,1,3,2023,,
2023,1,4,2023,,
2023,2,2,1991,0.472542367737017,
2023,2,3,1991,0.248231853796344,
2023,2,4,1991,3.88979781079915,
2023,2,1,1992,4.90857609692299,
2023,2,2,1992,-2.32958000732851,
2023,2,3,1992,-0.669839968852493,
2023,2,4,1992,-1.12894134416554,
2023,2,1,1993,-3.00576412195293,
2023,2,2,1993,0.674577157633105,
2023,2,3,1993,1.7499747799856,
2023,2,4,1993,1.22017253115438,-0.785455317561989
2023,2,1,1994,3.43288683480183,
2023,2,2,1994,2.88271984513331,
2023,2,3,1994,3.25830290835503,
2023,2,4,1994,3.23611547553799,2.49655847490176
2023,2,1,1995,2.74021940497011,
2023,2,2,1995,2.33318519001158,
2023,2,3,1995,1.40971131361649,
2023,2,4,1995,1.44774093697326,15.1140126206972
2023,2,1,1996,0.514394163543108,
2023,2,2,1996,2.79605008421202,
2023,2,3,1996,2.08045834108066,
2023,2,4,1996,1.90574730660977,5.27776969239922
2023,2,1,1997,1.02468416831174,
2023,2,2,1997,4.96434300918129,
2023,2,3,1997,3.29827697483449,
2023,2,4,1997,4.56588134106619,2.67139278368969
2023,2,1,1998,2.60190709438526,
2023,2,2,1998,1.76769919789013,
2023,2,3,1998,2.43684665102981,
2023,2,4,1998,0.495951036705211,2.88348475879205
2023,2,1,1999,4.5135881768686,
2023,2,2,1999,1.81939913274161,
2023,2,3,1999,4.61470012989318,
2023,2,4,1999,4.69272176152416,2.83957938271997
2023,2,1,2000,5.06298087906874,
2023,2,2,2000,3.72135313818049,
2023,2,3,2000,2.24999783369788,
2023,2,4,2000,2.76083956731392,3.97929234630556
2023,2,1,2001,4.05035342287394,
2023,2,2,2001,0.350826979022623,
2023,2,3,2001,0.330496027957072,
2023,2,4,2001,0.416627414699855,2.1626527041873
2023,2,1,2002,0.559379018254402,
2023,2,2,2002,2.09062838235492,
2023,2,3,2002,1.45114357146845,
2023,2,4,2002,0.968966574827856,0.913837769194825
2023,2,1,2003,-1.26827425845522,
2023,2,2,2003,0.359349891844274,
2023,2,3,2003,2.08258161963932,
2023,2,4,2003,2.98355583351864,0.682620575372539
2023,2,1,2004,2.04023197731649,
2023,2,2,2004,2.47547368677452,
2023,2,3,2004,0.903107874823417,
2023,2,4,2004,1.59785853219965,2.02600991364217
2023,2,1,2005,0.834188183419582,
2023,2,2,2005,2.48457451139454,
2023,2,3,2005,2.96341672934761,
2023,2,4,2005,2.58096588347738,1.77190576448074
2023,2,1,2006,3.53843601000097,
2023,2,2,2006,4.49051593490624,
2023,2,3,2006,2.39898650302459,
2023,2,4,2006,4.77774735072325,3.33410093833548
2023,2,1,2007,2.42193339193606,
2023,2,2,2007,2.91976277730699,
2023,2,3,2007,1.81769913794672,
2023,2,4,2007,2.05195096396353,2.97595625726839
2023,2,1,2008,2.08409827705163,
2023,2,2,2008,-1.34324838006915,
2023,2,3,2008,-2.09728191449221,
2023,2,4,2008,-7.08734488435129,0.327680409792985
2023,2,1,2009,-11.8119034577916,
2023,2,2,2009,-0.0991713291756735,
2023,2,3,2009,1.61976225146387,
2023,2,4,2009,1.70330410428432,-4.48368760735123
2023,2,1,2010,1.7794576160884,
2023,2,2,2010,3.93591739856343,
2023,2,3,2010,1.68226433160616,
2023,2,4,2010,2.3843243592196,2.05475823905108
2023,2,1,2011,3.68827067930868,
2023,2,2,2011,-0.0898972853248803,
2023,2,3,2011,0.612618004809473,
2023,2,4,2011,-1.68321391483921,1.76338674802479
2023,2,1,2012,-0.857084985063139,
2023,2,2,2012,-1.0513677297431,
2023,2,3,2012,-0.395713044568224,
2023,2,4,2012,-1.76776068585379,-0.818298824219277
2023,2,1,2013,-1.32299414061253,
2023,2,2,2013,2.07488282184849,
2023,2,3,2013,1.22108112683879,
2023,2,4,2013,1.15650071375419,-0.173798697260052
2023,2,1,2014,1.66694274139587,
2023,2,2,2014,0.782325911548432,
2023,2,3,2014,1.99033330734508,
2023,2,4,2014,1.43105844218687,1.39994760076028
2023,2,1,2015,2.57527613581379,
2023,2,2,2015,1.85553492189365,
2023,2,3,2015,1.67773949036569,
2023,2,4,2015,1.86126181817279,1.88299916379313
2023,2,1,2016,2.24193186127044,
2023,2,2,2016,0.938627952119009,
2023,2,3,2016,1.92116953972612,
2023,2,4,2016,3.06307472395724,1.84166087704685
2023,2,1,2017,2.75993705614204,
2023,2,2,2017,3.19253981753402,
2023,2,3,2017,3.14048369500972,
2023,2,4,2017,3.27601850434391,2.75952571861231
2023,2,1,2018,-0.0138839389269396,
2023,2,2,2018,2.17475305072128,
2023,2,3,2018,0.0346791343311281,
2023,2,4,2018,2.61169194193875,1.76515789405238
2023,2,1,2019,2.53783292032794,
2023,2,2,2019,1.26012444875485,
2023,2,3,2019,0.831117119191749,
2023,2,4,2019,0.0616996740242515,1.60291367091083
2023,2,1,2020,-12.7978944189461,
2023,2,2,2020,-38.5192472835725,
2023,2,3,2020,59.3341963164729,
2023,2,4,2020,-1.04561071000268,-6.26257215639391
2023,2,1,2021,-0.243663696224583,
2023,2,2,2021,8.18241464606984,
2023,2,3,2021,9.30661647648245,
2023,2,4,2021,2.16039616947135,5.27010885740591
2023,2,1,2022,2.56689006828159,
2023,2,2,2022,3.44417083116257,
2023,2,3,2022,1.21648248431188,
2023,2,4,2022,0.431209261808685,3.49445250715694
2023,2,1,2023,,
2023,2,2,2023,,
2023,2,3,2023,,
2023,2,4,2023,,
2023,3,2,1991,0.472542367737017,
2023,3,3,1991,0.248231853796344,
2023,3,4,1991,3.88979781079915,
2023,3,1,1992,4.90857609692299,
2023,3,2,1992,-2.32958000732851,
2023,3,3,1992,-0.669839968852493,
2023,3,4,1992,-1.12894134416554,
2023,3,1,1993,-3.00576412195293,
2023,3,2,1993,0.674577157633105,
2023,3,3,1993,1.7499747799856,
2023,3,4,1993,1.22017253115438,-0.785455317561989
2023,3,1,1994,3.43288683480183,
2023,3,2,1994,2.88271984513331,
2023,3,3,1994,3.25830290835503,
2023,3,4,1994,3.23611547553799,2.49655847490176
2023,3,1,1995,2.74021940497011,
2023,3,2,1995,2.33266740537801,
2023,3,3,1995,1.41584341317793,
2023,3,4,1995,1.44576395884652,15.1142399148391
2023,3,1,1996,0.511254970287611,
2023,3,2,1996,2.80007842793044,
2023,3,3,1996,2.08244184287163,
2023,3,4,1996,1.90318186353045,5.2780600043546
2023,3,1,1997,1.0217481183679,
2023,3,2,1997,4.96776665641441,
2023,3,3,1997,3.30114856867176,
2023,3,4,1997,4.55913216701576,2.67123154369111
2023,3,1,1998,2.60299948173259,
2023,3,2,1998,1.76943910125538,
2023,3,3,1998,2.43360449009651,
2023,3,4,1998,0.496870979355091,2.88306111680494
2023,3,1,1999,4.50961984058398,
2023,3,2,1999,1.81955118953956,
2023,3,3,1999,4.62815115993387,
2023,3,4,1999,4.6860935399023,2.83976784555116
2023,3,1,2000,5.05515885947028,
2023,3,2,2000,3.7211067945738,
2023,3,3,2000,2.26210991438756,
2023,3,4,2000,2.75799002976023,3.97911487984795
2023,3,1,2001,4.03450071938167,
2023,3,2,2001,0.357424864533518,
2023,3,3,2001,0.342658739504742,
2023,3,4,2001,0.419448470217554,2.16270814442976
2023,3,1,2002,0.553107321926061,
2023,3,2,2002,2.07746259807973,
2023,3,3,2002,1.46634469387672,
2023,3,4,2002,0.968813699817961,0.914179341459231
2023,3,1,2003,-1.28163969601778,
2023,3,2,2003,0.364893352562246,
2023,3,3,2003,2.09540644008415,
2023,3,4,2003,2.97941931949939,0.682634566738072
2023,3,1,2004,2.03068689020303,
2023,3,2,2004,2.47824553361391,
2023,3,3,2004,0.904256452534202,
2023,3,4,2004,1.60046933361682,2.02563174835899
2023,3,1,2005,0.825860156521752,
2023,3,2,2005,2.48607053564025,
2023,3,3,2005,2.97074069201582,
2023,3,4,2005,2.58360209233028,1.77196448890127
2023,3,1,2006,3.5176512694995,
2023,3,2,2006,4.49946893972024,
2023,3,3,2006,2.4201966321558,
2023,3,4,2006,4.7649061645886,3.33397970629086
2023,3,1,2007,2.40609938114216,
2023,3,2,2007,2.93121039722921,
2023,3,3,2007,1.83102316750554,
2023,3,4,2007,2.04270817021648,2.97606723312178
2023,3,1,2008,2.06957806689927,
2023,3,2,2008,-1.33682761629451,
2023,3,3,2008,-2.07627194501648,
2023,3,4,2008,-7.1030984019297,0.327581288252832
2023,3,1,2009,-11.8271184567385,
2023,3,2,2009,-0.0828131367128004,
2023,3,3,2009,1.63638333310945,
2023,3,4,2009,1.69643034774964,-4.48339893457162
2023,3,1,2010,1.75777226493061,
2023,3,2,2010,3.94577718639488,
2023,3,3,2010,1.7071636505769,
2023,3,4,2010,2.36147977075751,2.05467965856263
2023,3,1,2011,3.68216280534028,
2023,3,2,2011,-0.0829775738318883,
2023,3,3,2011,0.625189165775542,
2023,3,4,2011,-1.7013738389435,1.7630736191486
2023,3,1,2012,-0.855440561358023,
2023,3,2,2012,-1.0509345385468,
2023,3,3,2012,-0.380683968052487,
2023,3,4,2012,-1.78144701247763,-0.818258894574075
2023,3,1,2013,-1.32463893994444,
2023,3,2,2013,2.06995740542568,
2023,3,3,2013,1.25375815857547,
2023,3,4,2013,1.13132009201053,-0.173336355106035
2023,3,1,2014,1.65563963539825,
2023,3,2,2014,0.809628197995127,
2023,3,3,2014,1.97765136146979,
2023,3,4,2014,1.43191802261688,1.39980631941925
2023,3,1,2015,2.56107516052204,
2023,3,2,2015,1.87001006664498,
2023,3,3,2015,1.67506572441534,
2023,3,4,2015,1.86781684997566,1.88256991839433
2023,3,1,2016,2.22904537970641,
2023,3,2,2016,0.931242742879745,
2023,3,3,2016,1.94026023730274,
2023,3,4,2016,3.06445937348396,1.84132500963721
2023,3,1,2017,2.74471146558304,
2023,3,2,2017,3.18827695842514,
2023,3,3,2017,3.1681896970001,
2023,3,4,2017,3.2644646500106,2.75985504796024
2023,3,1,2018,-0.0148093739116617,
2023,3,2,2018,2.15651650020126,
2023,3,3,2018,0.059615260765189,
2023,3,4,2018,2.60098944315044,1.76502634865257
2023,3,1,2019,2.52277922328261,
2023,3,2,2019,1.24221721623781,
2023,3,3,2019,0.871983950041799,
2023,3,4,2019,0.0886643858029945,1.60272760075788
2023,3,1,2020,-12.7826781067308,
2023,3,2,2020,-38.5565633102454,
2023,3,3,2020,59.4031700476052,
2023,3,4,2020,-1.02669458885415,-6.25424578130476
2023,3,1,2021,-0.143871165056797,
2023,3,2,2021,8.10737715396783,
2023,3,3,2021,9.43315418221686,
2023,3,4,2021,2.24352070952105,5.30872067273998
2023,3,1,2022,2.48041299285247,
2023,3,2,2022,3.5601600489743,
2023,3,3,2022,1.4894721411977,
2023,3,4,2022,-0.127535222306407,3.51919975764878
2023,3,1,2023,,
2023,3,2,2023,,
2023,3,3,2023,,
2023,3,4,2023,,
2023,4,2,1991,0.472542367737017,
2023,4,3,1991,0.248231853796344,
2023,4,4,1991,3.88979781079915,
