rgdp,target_year,target_quarter,origin_year,origin_month,origin_day
1779305.9,1997,2,2023,9,7
1793618.2,1997,3,2023,9,7
1813972.3,1997,4,2023,9,7
1825872.2,1998,1,2023,9,7
1833803.5,1998,2,2023,9,7
1844278.1,1998,3,2023,9,7
1846888.7,1998,4,2023,9,7
1865652,1999,1,2023,9,7
1875441.8,1999,2,2023,9,7
1897951.5,1999,3,2023,9,7
1919550.4,1999,4,2023,9,7
1942646.1,2000,1,2023,9,7
1960355.9,2000,2,2023,9,7
1971943.6,2000,3,2023,9,7
1984356.7,2000,4,2023,9,7
2003885.7,2001,1,2023,9,7
2006197.3,2001,2,2023,9,7
2009529.6,2001,3,2023,9,7
2010106,2001,4,2023,9,7
2012934.5,2002,1,2023,9,7
2023723.1,2002,2,2023,9,7
2032342.3,2002,3,2023,9,7
2036284.4,2002,4,2023,9,7
2029672.1,2003,1,2023,9,7
2031519.2,2003,2,2023,9,7
2043596.6,2003,3,2023,9,7
2057416.7,2003,4,2023,9,7
2067823.9,2004,1,2023,9,7
2080768.4,2004,2,2023,9,7
2085979.4,2004,3,2023,9,7
2093766.4,2004,4,2023,9,7
2097959.5,2005,1,2023,9,7
2110994.8,2005,2,2023,9,7
2127308.2,2005,3,2023,9,7
2140854.3,2005,4,2023,9,7
2159011.9,2006,1,2023,9,7
2183074.1,2006,2,2023,9,7
2196668.1,2006,3,2023,9,7
2221831.9,2006,4,2023,9,7
2235317.7,2007,1,2023,9,7
2251576.3,2007,2,2023,9,7
2261748.8,2007,3,2023,9,7
2273279.7,2007,4,2023,9,7
2285015,2008,1,2023,9,7
2277066.6,2008,2,2023,9,7
2265662.4,2008,3,2023,9,7
2224156.6,2008,4,2023,9,7
2154806.1,2009,1,2023,9,7
2154451.1,2009,2,2023,9,7
2162908.8,2009,3,2023,9,7
2173210.2,2009,4,2023,9,7
2181557.2,2010,1,2023,9,7
2202315.2,2010,2,2023,9,7
2212006.7,2010,3,2023,9,7
2225114.6,2010,4,2023,9,7
2244211.2,2011,1,2023,9,7
2244322.1,2011,2,2023,9,7
2247507.9,2011,3,2023,9,7
2238374.2,2011,4,2023,9,7
2232762.9,2012,1,2023,9,7
2227488.4,2012,2,2023,9,7
2225186.8,2012,3,2023,9,7
2214960.7,2012,4,2023,9,7
2207416.7,2013,1,2023,9,7
2219357.3,2013,2,2023,9,7
2226039.2,2013,3,2023,9,7
2232607.4,2013,4,2023,9,7
2241683.9,2014,1,2023,9,7
2246276.1,2014,2,2023,9,7
2256551.2,2014,3,2023,9,7
2264603.6,2014,4,2023,9,7
2279216.2,2015,1,2023,9,7
2290157.7,2015,2,2023,9,7
2298894.6,2015,3,2023,9,7
2309479.2,2015,4,2023,9,7
2323030.6,2016,1,2023,9,7
2328154.6,2016,2,2023,9,7
2339175.9,2016,3,2023,9,7
2357116.2,2016,4,2023,9,7
2373781.7,2017,1,2023,9,7
2392728.8,2017,2,2023,9,7
2410769.2,2017,3,2023,9,7
2429713.5,2017,4,2023,9,7
2429922.9,2018,1,2023,9,7
2443669.4,2018,2,2023,9,7
2443188.9,2018,3,2023,9,7
2459546.6,2018,4,2023,9,7
2475147.9,2019,1,2023,9,7
2483646,2019,2,2023,9,7
2487617.6,2019,3,2023,9,7
2487980.6,2019,4,2023,9,7
2404676.9,2020,1,2023,9,7
2131871.6,2020,2,2023,9,7
2389425.3,2020,3,2023,9,7
2387315.8,2020,4,2023,9,7
2392952.4,2021,1,2023,9,7
2440902,2021,2,2023,9,7
2492941.7,2021,3,2023,9,7
2506065.6,2021,4,2023,9,7
2522495.6,2022,1,2023,9,7
2542919.1,2022,2,2023,9,7
2551242.4,2022,3,2023,9,7
2549822.8,2022,4,2023,9,7
2551485.6,2023,1,2023,9,7
2554820.8,2023,2,2023,9,7
1699791.3,1995,1,2023,10,19
1709542.7,1995,2,2023,10,19
1715321.9,1995,3,2023,10,19
1721685.5,1995,4,2023,10,19
1724084.1,1996,1,2023,10,19
1736333.6,1996,2,2023,10,19
1744615.5,1996,3,2023,10,19
1753418.5,1996,4,2023,10,19
1757868.3,1997,1,2023,10,19
1779368,1997,2,2023,10,19
1793839.9,1997,3,2023,10,19
1813909,1997,4,2023,10,19
1825728,1998,1,2023,10,19
1833793.3,1998,2,2023,10,19
1844263.6,1998,3,2023,10,19
1846967.6,1998,4,2023,10,19
1865536.7,1999,1,2023,10,19
1875472.3,1999,2,2023,10,19
1898013.4,1999,3,2023,10,19
1919361.2,1999,4,2023,10,19
1942901.1,2000,1,2023,10,19
1960103.2,2000,2,2023,10,19
1971960.7,2000,3,2023,10,19
1984593.7,2000,4,2023,10,19
2003848.1,2001,1,2023,10,19
2006377.4,2001,2,2023,10,19
2009364.4,2001,3,2023,10,19
2010028.1,2001,4,2023,10,19
2013083.3,2002,1,2023,10,19
2023830.8,2002,2,2023,10,19
2032395.7,2002,3,2023,10,19
2035941.9,2002,4,2023,10,19
2029555.2,2003,1,2023,10,19
2031481.1,2003,2,2023,10,19
2043615.1,2003,3,2023,10,19
2057620.9,2003,4,2023,10,19
2067980.9,2004,1,2023,10,19
2080669.5,2004,2,2023,10,19
2085827.3,2004,3,2023,10,19
2093642.8,2004,4,2023,10,19
2097805.8,2005,1,2023,10,19
2111026.4,2005,2,2023,10,19
2127590.1,2005,3,2023,10,19
2140708.6,2005,4,2023,10,19
2158864.6,2006,1,2023,10,19
2183169,2006,2,2023,10,19
2196750.4,2006,3,2023,10,19
2222052.8,2006,4,2023,10,19
2235408.1,2007,1,2023,10,19
2251591,2007,2,2023,10,19
2261624.6,2007,3,2023,10,19
2273344.5,2007,4,2023,10,19
2285043.2,2008,1,2023,10,19
2276893.8,2008,2,2023,10,19
2265557.4,2008,3,2023,10,19
2224410.1,2008,4,2023,10,19
2155223,2009,1,2023,10,19
2154442.1,2009,2,2023,10,19
2162700.8,2009,3,2023,10,19
2173038.5,2009,4,2023,10,19
2181343.4,2010,1,2023,10,19
2202227.7,2010,2,2023,10,19
2212090.1,2010,3,2023,10,19
2225186.5,2010,4,2023,10,19
2244194.3,2011,1,2023,10,19
2244380.8,2011,2,2023,10,19
2247541.2,2011,3,2023,10,19
2238351.5,2011,4,2023,10,19
2232720.1,2012,1,2023,10,19
2227524.4,2012,2,2023,10,19
2225181.1,2012,3,2023,10,19
2214975.6,2012,4,2023,10,19
2207264.2,2013,1,2023,10,19
2219407.7,2013,2,2023,10,19
2226028,2013,3,2023,10,19
2232717.5,2013,4,2023,10,19
2241495,2014,1,2023,10,19
2246283.7,2014,2,2023,10,19
2256710.2,2014,3,2023,10,19
2264772.9,2014,4,2023,10,19
2279204.7,2015,1,2023,10,19
2290113.9,2015,2,2023,10,19
2299005,2015,3,2023,10,19
2309434.1,2015,4,2023,10,19
2322953.7,2016,1,2023,10,19
2328079.8,2016,2,2023,10,19
2339142.3,2016,3,2023,10,19
2357396.2,2016,4,2023,10,19
2373926.5,2017,1,2023,10,19
2392877.8,2017,2,2023,10,19
2410708,2017,3,2023,10,19
2429734.2,2017,4,2023,10,19
2429947.8,2018,1,2023,10,19
2443766.6,2018,2,2023,10,19
2443071.2,2018,3,2023,10,19
2459542.2,2018,4,2023,10,19
2474763.4,2019,1,2023,10,19
2483575.8,2019,2,2023,10,19
2487510.4,2019,3,2023,10,19
2488253.9,2019,4,2023,10,19
2404117.8,2020,1,2023,10,19
2132950.2,2020,2,2023,10,19
2388521.3,2020,3,2023,10,19
2388215.8,2020,4,2023,10,19
2399914.6,2021,1,2023,10,19
2449903.4,2021,2,2023,10,19
2500150.9,2021,3,2023,10,19
2513251.4,2021,4,2023,10,19
2530775.2,2022,1,2023,10,19
2551212.5,2022,2,2023,10,19
2559897.1,2022,3,2023,10,19
2559278.4,2022,4,2023,10,19
2560474.7,2023,1,2023,10,19
2564471,2023,2,2023,10,19
1699791.3,1995,1,2023,10,31
1709542.7,1995,2,2023,10,31
1715321.9,1995,3,2023,10,31
1721685.5,1995,4,2023,10,31
1724084.1,1996,1,2023,10,31
1736333.6,1996,2,2023,10,31
1744615.5,1996,3,2023,10,31
1753418.5,1996,4,2023,10,31
1757868.3,1997,1,2023,10,31
1779368,1997,2,2023,10,31
1793839.9,1997,3,2023,10,31
1813909,1997,4,2023,10,31
1825728,1998,1,2023,10,31
1833793.3,1998,2,2023,10,31
1844263.6,1998,3,2023,10,31
1846967.6,1998,4,2023,10,31
1865536.7,1999,1,2023,10,31
1875472.3,1999,2,2023,10,31
1898013.4,1999,3,2023,10,31
1919361.2,1999,4,2023,10,31
1942901.1,2000,1,2023,10,31
1960103.2,2000,2,2023,10,31
1971960.7,2000,3,2023,10,31
1984593.7,2000,4,2023,10,31
2003848.1,2001,1,2023,10,31
2006377.4,2001,2,2023,10,31
2009364.4,2001,3,2023,10,31
2010028.1,2001,4,2023,10,31
2013083.3,2002,1,2023,10,31
2023830.8,2002,2,2023,10,31
2032395.7,2002,3,2023,10,31
2035941.9,2002,4,2023,10,31
2029555.2,2003,1,2023,10,31
2031481.1,2003,2,2023,10,31
2043615.1,2003,3,2023,10,31
2057620.9,2003,4,2023,10,31
2067980.9,2004,1,2023,10,31
2080669.5,2004,2,2023,10,31
2085827.3,2004,3,2023,10,31
2093642.8,2004,4,2023,10,31
2097805.8,2005,1,2023,10,31
2111026.4,2005,2,2023,10,31
2127590.1,2005,3,2023,10,31
2140708.6,2005,4,2023,10,31
2158864.6,2006,1,2023,10,31
2183169,2006,2,2023,10,31
2196750.4,2006,3,2023,10,31
2222052.8,2006,4,2023,10,31
2235408.1,2007,1,2023,10,31
2251591,2007,2,2023,10,31
2261624.6,2007,3,2023,10,31
2273344.5,2007,4,2023,10,31
2285043.2,2008,1,2023,10,31
2276893.8,2008,2,2023,10,31
2265557.4,2008,3,2023,10,31
2224410.1,2008,4,2023,10,31
2155223,2009,1,2023,10,31
2154442.1,2009,2,2023,10,31
2162700.8,2009,3,2023,10,31
2173038.5,2009,4,2023,10,31
2181343.4,2010,1,2023,10,31
2202227.7,2010,2,2023,10,31
2212090.1,2010,3,2023,10,31
2225186.5,2010,4,2023,10,31
2244194.3,2011,1,2023,10,31
2244380.8,2011,2,2023,10,31
2247541.2,2011,3,2023,10,31
2238351.5,2011,4,2023,10,31
2232720.1,2012,1,2023,10,31
2227524.4,2012,2,2023,10,31
2225181.1,2012,3,2023,10,31
2214975.6,2012,4,2023,10,31
2207264.2,2013,1,2023,10,31
2219407.7,2013,2,2023,10,31
2226028,2013,3,2023,10,31
2232717.5,2013,4,2023,10,31
2241495,2014,1,2023,10,31
2246283.7,2014,2,2023,10,31
2256710.2,2014,3,2023,10,31
2264772.9,2014,4,2023,10,31
2279204.7,2015,1,2023,10,31
2290113.9,2015,2,2023,10,31
2299005,2015,3,2023,10,31
2309434.1,2015,4,2023,10,31
2322953.7,2016,1,2023,10,31
2328079.8,2016,2,2023,10,31
2339142.3,2016,3,2023,10,31
2357396.2,2016,4,2023,10,31
2373926.5,2017,1,2023,10,31
2392877.8,2017,2,2023,10,31
2410708,2017,3,2023,10,31
2429734.2,2017,4,2023,10,31
2429947.8,2018,1,2023,10,31
2443766.6,2018,2,2023,10,31
2443071.2,2018,3,2023,10,31
2459542.2,2018,4,2023,10,31
2474763.4,2019,1,2023,10,31
2483575.8,2019,2,2023,10,31
2487510.4,2019,3,2023,10,31
2488253.9,2019,4,2023,10,31
2404117.8,2020,1,2023,10,31
2132950.2,2020,2,2023,10,31
2388521.3,2020,3,2023,10,31
2388215.8,2020,4,2023,10,31
2399914.6,2021,1,2023,10,31
2449903.4,2021,2,2023,10,31
2500150.9,2021,3,2023,10,31
2513251.4,2021,4,2023,10,31
2530775.2,2022,1,2023,10,31
2551212.5,2022,2,2023,10,31
2559897.1,2022,3,2023,10,31
2559278.4,2022,4,2023,10,31
2560474.7,2023,1,2023,10,31
2564471,2023,2,2023,10,31
2562114.7,2023,3,2023,10,31
1699791.3,1995,1,2023,11,14
1709542.7,1995,2,2023,11,14
1715321.9,1995,3,2023,11,14
1721685.5,1995,4,2023,11,14
1724084.1,1996,1,2023,11,14
1736333.6,1996,2,2023,11,14
1744615.5,1996,3,2023,11,14
1753418.5,1996,4,2023,11,14
1757868.3,1997,1,2023,11,14
1779368,1997,2,2023,11,14
1793839.9,1997,3,2023,11,14
1813909,1997,4,2023,11,14
1825728,1998,1,2023,11,14
1833793.3,1998,2,2023,11,14
1844263.6,1998,3,2023,11,14
1846967.6,1998,4,2023,11,14
1865536.7,1999,1,2023,11,14
1875472.3,1999,2,2023,11,14
1898013.4,1999,3,2023,11,14
1919361.2,1999,4,2023,11,14
1942901.1,2000,1,2023,11,14
1960103.2,2000,2,2023,11,14
1971960.7,2000,3,2023,11,14
1984593.7,2000,4,2023,11,14
2003848.1,2001,1,2023,11,14
2006377.4,2001,2,2023,11,14
2009364.4,2001,3,2023,11,14
2010028.1,2001,4,2023,11,14
2013083.3,2002,1,2023,11,14
2023830.8,2002,2,2023,11,14
2032395.7,2002,3,2023,11,14
2035941.9,2002,4,2023,11,14
2029555.2,2003,1,2023,11,14
2031481.1,2003,2,2023,11,14
2043615.1,2003,3,2023,11,14
2057620.9,2003,4,2023,11,14
2067980.9,2004,1,2023,11,14
2080669.5,2004,2,2023,11,14
2085827.3,2004,3,2023,11,14
2093642.8,2004,4,2023,11,14
2097805.8,2005,1,2023,11,14
2111026.4,2005,2,2023,11,14
2127590.1,2005,3,2023,11,14
2140708.6,2005,4,2023,11,14
2158864.6,2006,1,2023,11,14
2183169,2006,2,2023,11,14
2196750.4,2006,3,2023,11,14
2222052.8,2006,4,2023,11,14
2235408.1,2007,1,2023,11,14
2251591,2007,2,2023,11,14
2261624.6,2007,3,2023,11,14
2273344.5,2007,4,2023,11,14
2285043.2,2008,1,2023,11,14
2276893.8,2008,2,2023,11,14
2265557.4,2008,3,2023,11,14
2224410.1,2008,4,2023,11,14
2155223,2009,1,2023,11,14
2154442.1,2009,2,2023,11,14
2162700.8,2009,3,2023,11,14
2173038.5,2009,4,2023,11,14
2181343.4,2010,1,2023,11,14
2202227.7,2010,2,2023,11,14
2212090.1,2010,3,2023,11,14
2225186.5,2010,4,2023,11,14
2244194.3,2011,1,2023,11,14
2244380.8,2011,2,2023,11,14
2247541.2,2011,3,2023,11,14
2238351.5,2011,4,2023,11,14
2232720.1,2012,1,2023,11,14
2227524.4,2012,2,2023,11,14
2225181.1,2012,3,2023,11,14
2214975.6,2012,4,2023,11,14
2207264.2,2013,1,2023,11,14
2219407.7,2013,2,2023,11,14
2226028,2013,3,2023,11,14
2232717.5,2013,4,2023,11,14
2241495,2014,1,2023,11,14
2246283.7,2014,2,2023,11,14
2256710.2,2014,3,2023,11,14
2264772.9,2014,4,2023,11,14
2279204.7,2015,1,2023,11,14
2290113.9,2015,2,2023,11,14
2299005,2015,3,2023,11,14
2309434.1,2015,4,2023,11,14
2322953.7,2016,1,2023,11,14
2328079.8,2016,2,2023,11,14
2339142.3,2016,3,2023,11,14
2357396.2,2016,4,2023,11,14
2373926.5,2017,1,2023,11,14
2392877.8,2017,2,2023,11,14
2410708,2017,3,2023,11,14
2429734.2,2017,4,2023,11,14
2429947.8,2018,1,2023,11,14
2443766.6,2018,2,2023,11,14
2443071.2,2018,3,2023,11,14
2459542.2,2018,4,2023,11,14
2474763.4,2019,1,2023,11,14
2483575.8,2019,2,2023,11,14
2487510.4,2019,3,2023,11,14
2488253.9,2019,4,2023,11,14
2404117.8,2020,1,2023,11,14
2132950.2,2020,2,2023,11,14
2388521.3,2020,3,2023,11,14
2388215.8,2020,4,2023,11,14
2399914.6,2021,1,2023,11,14
2449903.4,2021,2,2023,11,14
2500150.9,2021,3,2023,11,14
2513251.4,2021,4,2023,11,14
2530775.2,2022,1,2023,11,14
2551212.5,2022,2,2023,11,14
2559897.1,2022,3,2023,11,14
2559278.4,2022,4,2023,11,14
2560474.7,2023,1,2023,11,14
2564471,2023,2,2023,11,14
2562869.3,2023,3,2023,11,14
1699795,1995,1,2023,12,7
1709531.5,1995,2,2023,12,7
1715346.9,1995,3,2023,12,7
1721701,1995,4,2023,12,7
1724054.4,1996,1,2023,12,7
1736349,1996,2,2023,12,7
1744631.7,1996,3,2023,12,7
1753420.9,1996,4,2023,12,7
1757864.7,1997,1,2023,12,7
1779344.3,1997,2,2023,12,7
1793849.1,1997,3,2023,12,7
1813924.5,1997,4,2023,12,7
1825733.5,1998,1,2023,12,7
1833781.4,1998,2,2023,12,7
1844280.6,1998,3,2023,12,7
1846957.4,1998,4,2023,12,7
1865529.3,1999,1,2023,12,7
1875419.2,1999,2,2023,12,7
1898081.7,1999,3,2023,12,7
1919361.3,1999,4,2023,12,7
1942880.3,2000,1,2023,12,7
1960073.3,2000,2,2023,12,7
1972020.1,2000,3,2023,12,7
1984616.5,2000,4,2023,12,7
2003838.2,2001,1,2023,12,7
2006378.1,2001,2,2023,12,7
2009403.1,2001,3,2023,12,7
2010000.2,2001,4,2023,12,7
2013082.4,2002,1,2023,12,7
2023820.8,2002,2,2023,12,7
2032407.7,2002,3,2023,12,7
2035916,2002,4,2023,12,7
2029577.8,2003,1,2023,12,7
2031522.7,2003,2,2023,12,7
2043570.5,2003,3,2023,12,7
2057583.4,2003,4,2023,12,7
2068008.6,2004,1,2023,12,7
2080684,2004,2,2023,12,7
2085823.5,2004,3,2023,12,7
2093591.1,2004,4,2023,12,7
2097809.3,2005,1,2023,12,7
2111040,2005,2,2023,12,7
2127559.4,2005,3,2023,12,7
2140700.3,2005,4,2023,12,7
2158813.2,2006,1,2023,12,7
2183141.5,2006,2,2023,12,7
2196791.4,2006,3,2023,12,7
2222089.1,2006,4,2023,12,7
2235405.6,2007,1,2023,12,7
2251648.8,2007,2,2023,12,7
2261560.5,2007,3,2023,12,7
2273343.9,2007,4,2023,12,7
2285069,2008,1,2023,12,7
2276915.5,2008,2,2023,12,7
2265514.7,2008,3,2023,12,7
2224378.4,2008,4,2023,12,7
2155259.7,2009,1,2023,12,7
2154399.7,2009,2,2023,12,7
2162702.1,2009,3,2023,12,7
2172996.5,2009,4,2023,12,7
2181318.8,2010,1,2023,12,7
2202210.2,2010,2,2023,12,7
2212094.6,2010,3,2023,12,7
2225193.8,2010,4,2023,12,7
2244192.9,2011,1,2023,12,7
2244461.3,2011,2,2023,12,7
2247501.5,2011,3,2023,12,7
2238281.2,2011,4,2023,12,7
2232736.2,2012,1,2023,12,7
2227561,2012,2,2023,12,7
2225118.5,2012,3,2023,12,7
2214986,2012,4,2023,12,7
2207225.1,2013,1,2023,12,7
2219444.2,2013,2,2023,12,7
2226054.5,2013,3,2023,12,7
2232654.1,2013,4,2023,12,7
2241464.9,2014,1,2023,12,7
2246256.7,2014,2,2023,12,7
2256728.1,2014,3,2023,12,7
2264748,2014,4,2023,12,7
2279194.2,2015,1,2023,12,7
2290123.9,2015,2,2023,12,7
2298966.6,2015,3,2023,12,7
2309411,2015,4,2023,12,7
2322939.2,2016,1,2023,12,7
2328027.3,2016,2,2023,12,7
2339152.2,2016,3,2023,12,7
2357424.8,2016,4,2023,12,7
2373921.9,2017,1,2023,12,7
2392806.9,2017,2,2023,12,7
2410707.9,2017,3,2023,12,7
2429784.5,2017,4,2023,12,7
2429913.3,2018,1,2023,12,7
2443680.6,2018,2,2023,12,7
2443070.8,2018,3,2023,12,7
2459649.5,2018,4,2023,12,7
2474706.9,2019,1,2023,12,7
2483454.2,2019,2,2023,12,7
2487500.5,2019,3,2023,12,7
2488453.7,2019,4,2023,12,7
2403656,2020,1,2023,12,7
2132640.7,2020,2,2023,12,7
2389189.1,2020,3,2023,12,7
2388384.6,2020,4,2023,12,7
2399702.1,2021,1,2023,12,7
2449691.5,2021,2,2023,12,7
2500678.3,2021,3,2023,12,7
2513169.4,2021,4,2023,12,7
2529770,2022,1,2023,12,7
2550192.1,2022,2,2023,12,7
2561900.6,2022,3,2023,12,7
2559601.3,2022,4,2023,12,7
2562026.5,2023,1,2023,12,7
2565487.6,2023,2,2023,12,7
2562589.2,2023,3,2023,12,7
1699795,1995,1,2024,1,19
1709531.5,1995,2,2024,1,19
1715346.9,1995,3,2024,1,19
1721701,1995,4,2024,1,19
1724054.5,1996,1,2024,1,19
1736349.1,1996,2,2024,1,19
1744631.7,1996,3,2024,1,19
1753420.9,1996,4,2024,1,19
1757864.7,1997,1,2024,1,19
1779344.3,1997,2,2024,1,19
1793849.1,1997,3,2024,1,19
1813924.5,1997,4,2024,1,19
1825733.5,1998,1,2024,1,19
1833781.4,1998,2,2024,1,19
1844280.6,1998,3,2024,1,19
1846957.3,1998,4,2024,1,19
1865529.3,1999,1,2024,1,19
1875419.2,1999,2,2024,1,19
1898081.7,1999,3,2024,1,19
1919361.3,1999,4,2024,1,19
1942880.4,2000,1,2024,1,19
1960073.4,2000,2,2024,1,19
1972020.1,2000,3,2024,1,19
1984616.5,2000,4,2024,1,19
2003838.3,2001,1,2024,1,19
2006378.1,2001,2,2024,1,19
2009403.1,2001,3,2024,1,19
2010000.1,2001,4,2024,1,19
2013082.5,2002,1,2024,1,19
2023820.8,2002,2,2024,1,19
2032407.7,2002,3,2024,1,19
2035916,2002,4,2024,1,19
2029577.8,2003,1,2024,1,19
2031522.7,2003,2,2024,1,19
2043570.5,2003,3,2024,1,19
2057583.4,2003,4,2024,1,19
2068008.6,2004,1,2024,1,19
2080684,2004,2,2024,1,19
2085823.5,2004,3,2024,1,19
2093591.1,2004,4,2024,1,19
2097809.3,2005,1,2024,1,19
2111040,2005,2,2024,1,19
2127559.4,2005,3,2024,1,19
2140700.3,2005,4,2024,1,19
2158813.2,2006,1,2024,1,19
2183141.6,2006,2,2024,1,19
2196791.4,2006,3,2024,1,19
2222089,2006,4,2024,1,19
2235405.7,2007,1,2024,1,19
2251648.9,2007,2,2024,1,19
2261560.5,2007,3,2024,1,19
2273343.8,2007,4,2024,1,19
2285069.1,2008,1,2024,1,19
2276915.6,2008,2,2024,1,19
2265514.7,2008,3,2024,1,19
2224378.4,2008,4,2024,1,19
2155259.7,2009,1,2024,1,19
2154399.7,2009,2,2024,1,19
2162702.1,2009,3,2024,1,19
2172996.5,2009,4,2024,1,19
2181318.8,2010,1,2024,1,19
2202210.2,2010,2,2024,1,19
2212094.6,2010,3,2024,1,19
2225193.8,2010,4,2024,1,19
2244192.9,2011,1,2024,1,19
2244461.3,2011,2,2024,1,19
2247501.5,2011,3,2024,1,19
2238281.2,2011,4,2024,1,19
2232736.3,2012,1,2024,1,19
2227561,2012,2,2024,1,19
2225118.5,2012,3,2024,1,19
2214985.9,2012,4,2024,1,19
2207225.1,2013,1,2024,1,19
2219444.2,2013,2,2024,1,19
2226054.5,2013,3,2024,1,19
2232654.1,2013,4,2024,1,19
2241465,2014,1,2024,1,19
2246256.7,2014,2,2024,1,19
2256728.1,2014,3,2024,1,19
2264748,2014,4,2024,1,19
2279194.2,2015,1,2024,1,19
2290123.9,2015,2,2024,1,19
2298966.6,2015,3,2024,1,19
2309411,2015,4,2024,1,19
2322939.3,2016,1,2024,1,19
2328027.3,2016,2,2024,1,19
2339152.2,2016,3,2024,1,19
2357424.8,2016,4,2024,1,19
2373921.9,2017,1,2024,1,19
2392806.9,2017,2,2024,1,19
2410707.9,2017,3,2024,1,19
2429784.4,2017,4,2024,1,19
2429913.3,2018,1,2024,1,19
2443680.7,2018,2,2024,1,19
2443070.7,2018,3,2024,1,19
2459649.4,2018,4,2024,1,19
2474722,2019,1,2024,1,19
2483476.2,2019,2,2024,1,19
2487486.8,2019,3,2024,1,19
2488431.3,2019,4,2024,1,19
2403679.1,2020,1,2024,1,19
2132657.6,2020,2,2024,1,19
2389164.4,2020,3,2024,1,19
2388372.1,2020,4,2024,1,19
2399551.7,2021,1,2024,1,19
2449545.9,2021,2,2024,1,19
2500508,2021,3,2024,1,19
2512993.2,2021,4,2024,1,19
2529573.8,2022,1,2024,1,19
2549999.9,2022,2,2024,1,19
2561812.5,2022,3,2024,1,19
2559521.1,2022,4,2024,1,19
2561921.8,2023,1,2024,1,19
2565319.4,2023,2,2024,1,19
2562159.5,2023,3,2024,1,19
1699795,1995,1,2024,1,30
1709531.5,1995,2,2024,1,30
1715346.9,1995,3,2024,1,30
1721701,1995,4,2024,1,30
1724054.5,1996,1,2024,1,30
1736349.1,1996,2,2024,1,30
1744631.7,1996,3,2024,1,30
1753420.9,1996,4,2024,1,30
1757864.7,1997,1,2024,1,30
1779344.3,1997,2,2024,1,30
1793849.1,1997,3,2024,1,30
1813924.5,1997,4,2024,1,30
1825733.5,1998,1,2024,1,30
1833781.4,1998,2,2024,1,30
1844280.6,1998,3,2024,1,30
1846957.3,1998,4,2024,1,30
1865529.3,1999,1,2024,1,30
1875419.2,1999,2,2024,1,30
1898081.7,1999,3,2024,1,30
1919361.3,1999,4,2024,1,30
1942880.4,2000,1,2024,1,30
1960073.4,2000,2,2024,1,30
1972020.1,2000,3,2024,1,30
1984616.5,2000,4,2024,1,30
2003838.3,2001,1,2024,1,30
2006378.1,2001,2,2024,1,30
2009403.1,2001,3,2024,1,30
2010000.1,2001,4,2024,1,30
2013082.5,2002,1,2024,1,30
2023820.8,2002,2,2024,1,30
2032407.7,2002,3,2024,1,30
2035916,2002,4,2024,1,30
2029577.8,2003,1,2024,1,30
2031522.7,2003,2,2024,1,30
2043570.5,2003,3,2024,1,30
2057583.4,2003,4,2024,1,30
2068008.6,2004,1,2024,1,30
2080684,2004,2,2024,1,30
2085823.5,2004,3,2024,1,30
2093591.1,2004,4,2024,1,30
2097809.3,2005,1,2024,1,30
2111040,2005,2,2024,1,30
2127559.4,2005,3,2024,1,30
2140700.3,2005,4,2024,1,30
2158813.2,2006,1,2024,1,30
2183141.6,2006,2,2024,1,30
2196791.4,2006,3,2024,1,30
2222089,2006,4,2024,1,30
2235405.7,2007,1,2024,1,30
2251648.9,2007,2,2024,1,30
2261560.5,2007,3,2024,1,30
2273343.8,2007,4,2024,1,30
2285069.1,2008,1,2024,1,30
2276915.6,2008,2,2024,1,30
2265514.7,2008,3,2024,1,30
2224378.4,2008,4,2024,1,30
2155259.7,2009,1,2024,1,30
2154399.7,2009,2,2024,1,30
2162702.1,2009,3,2024,1,30
2172996.5,2009,4,2024,1,30
2181318.8,2010,1,2024,1,30
2202210.2,2010,2,2024,1,30
2212094.6,2010,3,2024,1,30
2225193.8,2010,4,2024,1,30
2244192.9,2011,1,2024,1,30
2244461.3,2011,2,2024,1,30
2247501.5,2011,3,2024,1,30
2238281.2,2011,4,2024,1,30
2232736.3,2012,1,2024,1,30
2227561,2012,2,2024,1,30
2225118.5,2012,3,2024,1,30
2214985.9,2012,4,2024,1,30
2207225.1,2013,1,2024,1,30
2219444.2,2013,2,2024,1,30
2226054.5,2013,3,2024,1,30
2232654.1,2013,4,2024,1,30
2241465,2014,1,2024,1,30
2246256.7,2014,2,2024,1,30
2256728.1,2014,3,2024,1,30
2264748,2014,4,2024,1,30
2279194.2,2015,1,2024,1,30
2290123.9,2015,2,2024,1,30
2298966.6,2015,3,2024,1,30
2309411,2015,4,2024,1,30
2322939.3,2016,1,2024,1,30
2328027.3,2016,2,2024,1,30
2339152.2,2016,3,2024,1,30
2357424.8,2016,4,2024,1,30
2373921.9,2017,1,2024,1,30
2392806.9,2017,2,2024,1,30
2410707.9,2017,3,2024,1,30
2429784.4,2017,4,2024,1,30
2429913.3,2018,1,2024,1,30
2443680.7,2018,2,2024,1,30
2443070.7,2018,3,2024,1,30
2459649.4,2018,4,2024,1,30
2474722,2019,1,2024,1,30
2483476.2,2019,2,2024,1,30
2487486.8,2019,3,2024,1,30
2488431.3,2019,4,2024,1,30
2403679.1,2020,1,2024,1,30
2132657.6,2020,2,2024,1,30
2389164.4,2020,3,2024,1,30
2388372.1,2020,4,2024,1,30
2399551.7,2021,1,2024,1,30
